,count,date,state,year
496,4,2012_11_03,Pennsylvania,2012
497,1,2012_11_04,Pennsylvania,2012
498,12,2012_11_05,Pennsylvania,2012
499,10,2012_11_06,Pennsylvania,2012
500,1,2012_11_07,Pennsylvania,2012
501,7,2012_11_08,Pennsylvania,2012
502,8,2012_11_09,Pennsylvania,2012
503,4,2012_11_10,Pennsylvania,2012
504,1,2012_11_11,Pennsylvania,2012
505,7,2012_11_12,Pennsylvania,2012
506,10,2012_11_13,Pennsylvania,2012
507,5,2012_11_14,Pennsylvania,2012
508,6,2012_11_15,Pennsylvania,2012
509,8,2012_11_16,Pennsylvania,2012
510,4,2012_11_17,Pennsylvania,2012
511,1,2012_11_18,Pennsylvania,2012
512,3,2012_11_19,Pennsylvania,2012
513,4,2012_11_20,Pennsylvania,2012
514,9,2012_11_21,Pennsylvania,2012
515,3,2012_11_22,Pennsylvania,2012
516,1,2012_11_23,Pennsylvania,2012
517,2,2012_11_24,Pennsylvania,2012
518,2,2012_11_25,Pennsylvania,2012
519,3,2012_11_26,Pennsylvania,2012
520,5,2012_11_27,Pennsylvania,2012
521,2,2012_11_28,Pennsylvania,2012
522,6,2012_11_29,Pennsylvania,2012
523,3,2012_11_30,Pennsylvania,2012
524,15,2012_10_01,Pennsylvania,2012
525,15,2012_10_02,Pennsylvania,2012
526,16,2012_10_03,Pennsylvania,2012
527,8,2012_10_04,Pennsylvania,2012
528,7,2012_10_05,Pennsylvania,2012
529,4,2012_10_06,Pennsylvania,2012
530,3,2012_10_07,Pennsylvania,2012
531,15,2012_10_08,Pennsylvania,2012
532,21,2012_10_09,Pennsylvania,2012
533,18,2012_10_10,Pennsylvania,2012
534,22,2012_10_18,Pennsylvania,2012
535,12,2012_10_19,Pennsylvania,2012
536,8,2012_10_20,Pennsylvania,2012
537,10,2012_10_21,Pennsylvania,2012
538,10,2012_10_22,Pennsylvania,2012
539,10,2012_10_23,Pennsylvania,2012
540,17,2012_10_24,Pennsylvania,2012
